PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
PIK3CA	ProteinReference	PK3CA_HUMAN	uniprot:P42336	hgnc.symbol:PIK3CA;ncbigene:5290
BTK	ProteinReference	BTK_HUMAN	uniprot:Q06187	hgnc.symbol:BTK;ncbigene:695
SOS1	ProteinReference	SOS1_HUMAN	uniprot:Q07889	hgnc.symbol:SOS1;ncbigene:6654
RAF1	ProteinReference	RAF1_HUMAN	uniprot:P04049	hgnc.symbol:RAF1;ncbigene:5894
SOS2	ProteinReference	SOS2_HUMAN	uniprot:Q07890	hgnc.symbol:SOS2;ncbigene:6655
chebi:29108	SmallMoleculeReference	calcium(2+)	chebi:CHEBI:29108	
ITPR1	ProteinReference	ITPR1_HUMAN	uniprot:Q14643	hgnc.symbol:ITPR1;ncbigene:3708
ITPR2	ProteinReference	ITPR2_HUMAN	uniprot:Q14571	hgnc.symbol:ITPR2;ncbigene:3709
ITPR3	ProteinReference	ITPR3_HUMAN	uniprot:Q14573	hgnc.symbol:ITPR3;ncbigene:3710
CD79B	ProteinReference	CD79B_HUMAN	uniprot:P40259	hgnc.symbol:CD79B;ncbigene:974
CD79A	ProteinReference	CD79A_HUMAN	uniprot:P11912	hgnc.symbol:CD79A;ncbigene:973
MAPK9	ProteinReference	MK09_HUMAN	uniprot:P45984	hgnc.symbol:MAPK9;ncbigene:5601
NRAS	ProteinReference	RASN_HUMAN	uniprot:P01111	hgnc.symbol:NRAS;ncbigene:4893
MAPK8	ProteinReference	MK08_HUMAN	uniprot:P45983	hgnc.symbol:MAPK8;ncbigene:5599
chebi:16595	SmallMoleculeReference	1D-myo-inositol 1,4,5-trisphosphate	chebi:CHEBI:16595	
CD19	ProteinReference	CD19_HUMAN	uniprot:P15391	hgnc.symbol:CD19;ncbigene:930
PLCG2	ProteinReference	PLCG2_HUMAN	uniprot:P16885	hgnc.symbol:PLCG2;ncbigene:5336
MAPK1	ProteinReference	MK01_HUMAN	uniprot:P28482	hgnc.symbol:MAPK1;ncbigene:5594
MAPK3	ProteinReference	MK03_HUMAN	uniprot:P27361	hgnc.symbol:MAPK3;ncbigene:5595
LYN	ProteinReference	LYN_HUMAN	uniprot:P07948	hgnc.symbol:LYN;ncbigene:4067
MAP3K2	ProteinReference	M3K2_HUMAN	uniprot:Q9Y2U5	hgnc.symbol:MAP3K2;ncbigene:10746
MAP3K3	ProteinReference	M3K3_HUMAN	uniprot:Q99759	hgnc.symbol:MAP3K3;ncbigene:4215
JUN	ProteinReference	JUN_HUMAN	uniprot:P05412	hgnc.symbol:JUN;ncbigene:3725
MAPK14	ProteinReference	MK14_HUMAN	uniprot:Q16539	hgnc.symbol:MAPK14;ncbigene:1432
MAPK12	ProteinReference	MK12_HUMAN	uniprot:P53778	hgnc.symbol:MAPK12;ncbigene:6300
MAPK13	ProteinReference	MK13_HUMAN	uniprot:O15264	hgnc.symbol:MAPK13;ncbigene:5603
MAPK10	ProteinReference	MK10_HUMAN	uniprot:P53779	hgnc.symbol:MAPK10;ncbigene:5602
NFKBIA	ProteinReference	IKBA_HUMAN	uniprot:P25963	hgnc.symbol:NFKBIA;ncbigene:4792
MAPK11	ProteinReference	MK11_HUMAN	uniprot:Q15759	hgnc.symbol:MAPK11;ncbigene:5600
PTPRC	ProteinReference	PTPRC_HUMAN	uniprot:P08575	hgnc.symbol:PTPRC;ncbigene:5788
GRB2	ProteinReference	GRB2_HUMAN	uniprot:P62993	hgnc.symbol:GRB2;ncbigene:2885
PTPN6	ProteinReference	PTN6_HUMAN	uniprot:P29350	hgnc.symbol:PTPN6;ncbigene:5777
CALM1	ProteinReference	CALM1_HUMAN	uniprot:P0DP23	hgnc.symbol:CALM1;ncbigene:801;ncbigene:805;ncbigene:808
CD22	ProteinReference	CD22_HUMAN	uniprot:P20273	hgnc.symbol:CD22;ncbigene:933
