PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
RAC1	controls-state-change-of	CDC42	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r17m1_r17;panther:STATE_TRANSITION_LEFT__Cdc42-RIGHT__Cdc42-_r17
RAC1	controls-state-change-of	MAP3K1	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r13m1_r13;panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13
RAC1	controls-state-change-of	MAP3K4	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r13m1_r13;panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13
RAC1	controls-state-change-of	PAK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC1	controls-state-change-of	PAK2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC1	controls-state-change-of	PAK3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC1	controls-state-change-of	RHOA	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC1	controls-state-change-of	RHOB	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC1	controls-state-change-of	RHOC	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC2	controls-state-change-of	CDC42	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r17m1_r17;panther:STATE_TRANSITION_LEFT__Cdc42-RIGHT__Cdc42-_r17
RAC2	controls-state-change-of	MAP3K1	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r13m1_r13;panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13
RAC2	controls-state-change-of	MAP3K4	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r13m1_r13;panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13
RAC2	controls-state-change-of	PAK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC2	controls-state-change-of	PAK2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC2	controls-state-change-of	PAK3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC2	controls-state-change-of	RHOA	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC2	controls-state-change-of	RHOB	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC2	controls-state-change-of	RHOC	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC3	controls-state-change-of	CDC42	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r17m1_r17;panther:STATE_TRANSITION_LEFT__Cdc42-RIGHT__Cdc42-_r17
RAC3	controls-state-change-of	MAP3K1	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r13m1_r13;panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13
RAC3	controls-state-change-of	MAP3K4	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r13m1_r13;panther:STATE_TRANSITION_LEFT__MEKK1_4-RIGHT__MEKK1_4-_r13
RAC3	controls-state-change-of	PAK1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC3	controls-state-change-of	PAK2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC3	controls-state-change-of	PAK3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__PAK-RIGHT__PAK-_r18;panther:_CATALYSIS___Rac_r18m1_r18
RAC3	controls-state-change-of	RHOA	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC3	controls-state-change-of	RHOB	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAC3	controls-state-change-of	RHOC	PANTHER		Ras Pathway	panther:_CATALYSIS___Rac_r16m1_r16;panther:STATE_TRANSITION_LEFT__Rho-RIGHT__Rho-_r16
RAF1	controls-phosphorylation-of	MAP2K1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__MEK-RIGHT__MEK-_r21;panther:_CATALYSIS___Raf_r21m1_r21
RAF1	controls-state-change-of	MAP2K1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__MEK-RIGHT__MEK-_r21;panther:_CATALYSIS___Raf_r21m1_r21
RAF1	controls-phosphorylation-of	MAP2K2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__MEK-RIGHT__MEK-_r21;panther:_CATALYSIS___Raf_r21m1_r21
RAF1	controls-state-change-of	MAP2K2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__MEK-RIGHT__MEK-_r21;panther:_CATALYSIS___Raf_r21m1_r21
RALA	controls-state-change-of	EXOC2	PANTHER		Ras Pathway	panther:_CATALYSIS___Ral_r28m1_r28;panther:STATE_TRANSITION_LEFT__Sec5-RIGHT__Sec5-_r28
RALA	controls-state-change-of	PLD1	PANTHER		Ras Pathway	panther:_CATALYSIS___Ral_r29m1_r29;panther:STATE_TRANSITION_LEFT__PLD-RIGHT__PLD-_r29
RALA	controls-state-change-of	PLD2	PANTHER		Ras Pathway	panther:_CATALYSIS___Ral_r29m1_r29;panther:STATE_TRANSITION_LEFT__PLD-RIGHT__PLD-_r29
RALB	controls-state-change-of	EXOC2	PANTHER		Ras Pathway	panther:_CATALYSIS___Ral_r28m1_r28;panther:STATE_TRANSITION_LEFT__Sec5-RIGHT__Sec5-_r28
RALB	controls-state-change-of	PLD1	PANTHER		Ras Pathway	panther:_CATALYSIS___Ral_r29m1_r29;panther:STATE_TRANSITION_LEFT__PLD-RIGHT__PLD-_r29
RALB	controls-state-change-of	PLD2	PANTHER		Ras Pathway	panther:_CATALYSIS___Ral_r29m1_r29;panther:STATE_TRANSITION_LEFT__PLD-RIGHT__PLD-_r29
RALGDS	controls-state-change-of	RALA	PANTHER		Ras Pathway	panther:_CATALYSIS___RalGDS_r14m1_r14;panther:STATE_TRANSITION_LEFT__Ral-_GTP-RIGHT__Ral-_GDP-_r14
RALGDS	controls-state-change-of	RALB	PANTHER		Ras Pathway	panther:_CATALYSIS___RalGDS_r14m1_r14;panther:STATE_TRANSITION_LEFT__Ral-_GTP-RIGHT__Ral-_GDP-_r14
RGL1	controls-state-change-of	RALA	PANTHER		Ras Pathway	panther:_CATALYSIS___RalGDS_r14m1_r14;panther:STATE_TRANSITION_LEFT__Ral-_GTP-RIGHT__Ral-_GDP-_r14
RGL1	controls-state-change-of	RALB	PANTHER		Ras Pathway	panther:_CATALYSIS___RalGDS_r14m1_r14;panther:STATE_TRANSITION_LEFT__Ral-_GTP-RIGHT__Ral-_GDP-_r14
RGL2	controls-state-change-of	RALA	PANTHER		Ras Pathway	panther:_CATALYSIS___RalGDS_r14m1_r14;panther:STATE_TRANSITION_LEFT__Ral-_GTP-RIGHT__Ral-_GDP-_r14
RGL2	controls-state-change-of	RALB	PANTHER		Ras Pathway	panther:_CATALYSIS___RalGDS_r14m1_r14;panther:STATE_TRANSITION_LEFT__Ral-_GTP-RIGHT__Ral-_GDP-_r14
RHOA	controls-state-change-of	RAC1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOA	controls-state-change-of	RAC2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOA	controls-state-change-of	RAC3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOB	controls-state-change-of	RAC1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOB	controls-state-change-of	RAC2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOB	controls-state-change-of	RAC3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOC	controls-state-change-of	RAC1	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOC	controls-state-change-of	RAC2	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RHOC	controls-state-change-of	RAC3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15;panther:_CATALYSIS___Rho_r15m5_r15
RPS6KA1	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA1	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA1	controls-phosphorylation-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA1	controls-state-change-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA2	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA2	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA2	controls-phosphorylation-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA2	controls-state-change-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA3	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA3	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA3	controls-phosphorylation-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA3	controls-state-change-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA6	controls-phosphorylation-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA6	controls-state-change-of	JUN	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__AP1-RIGHT__AP1-_r63;panther:_CATALYSIS___p90RSK_r63m3_r63
RPS6KA6	controls-phosphorylation-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
RPS6KA6	controls-state-change-of	SRF	PANTHER		Ras Pathway	panther:_CATALYSIS___p90RSK_r62m3_r62;panther:STATE_TRANSITION_LEFT__SRF-RIGHT__SRF-_r62
SHC1	controls-state-change-of	HRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SHC1	controls-state-change-of	KRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SHC1	controls-state-change-of	NRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SHC1	in-complex-with	SOS1	PANTHER		Ras Pathway	panther:_Complex__Shc_Grb2__SOS__s27_a42_
SHC1	in-complex-with	SOS2	PANTHER		Ras Pathway	panther:_Complex__Shc_Grb2__SOS__s27_a42_
SOS1	controls-state-change-of	HRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SOS1	controls-state-change-of	KRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SOS1	controls-state-change-of	NRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SOS2	controls-state-change-of	HRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SOS2	controls-state-change-of	KRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
SOS2	controls-state-change-of	NRAS	PANTHER		Ras Pathway	panther:_CATALYSIS___Complex__Shc_Grb2__SOS__r1m1_r1;panther:STATE_TRANSITION_LEFT__Ras-_GTP-RIGHT__GDP-_Ras-_r1
TIAM1	controls-state-change-of	RAC1	PANTHER		Ras Pathway	panther:_CATALYSIS___Tiam1_r15m1_r15;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15
TIAM1	controls-state-change-of	RAC2	PANTHER		Ras Pathway	panther:_CATALYSIS___Tiam1_r15m1_r15;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15
TIAM1	controls-state-change-of	RAC3	PANTHER		Ras Pathway	panther:_CATALYSIS___Tiam1_r15m1_r15;panther:STATE_TRANSITION_LEFT__Rac-RIGHT__Rac-_r15
chebi:16618	chemical-affects	PDPK1	PANTHER		Ras Pathway	panther:_MODULATION___Pip3_r33m1_r33;panther:STATE_TRANSITION_LEFT__PDK-RIGHT__PDK-_r33
chebi:18348	consumption-controlled-by	PIK3C3	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
chebi:18348	consumption-controlled-by	PIK3CA	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
chebi:18348	consumption-controlled-by	PIK3CB	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
chebi:18348	consumption-controlled-by	PIK3CD	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
chebi:18348	consumption-controlled-by	PIK3CG	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56;panther:_CATALYSIS___PI3K_re56m1_re56
chebi:18348	used-to-produce	chebi:16618	PANTHER		Ras Pathway	panther:STATE_TRANSITION_LEFT__Pip2-RIGHT__Pip3-_re56

PARTICIPANT	PARTICIPANT_TYPE	PARTICIPANT_NAME	UNIFICATION_XREF	RELATIONSHIP_XREF
GSK3B	ProteinReference	GSK3B_HUMAN	uniprot:P49841	hgnc.symbol:GSK3B;ncbigene:2932
ATF2	ProteinReference	ATF2_HUMAN	uniprot:P15336	hgnc.symbol:ATF2;ncbigene:1386
GSK3A	ProteinReference	GSK3A_HUMAN	uniprot:P49840	hgnc.symbol:GSK3A;ncbigene:2931
MAP3K7CL	ProteinReference	M3KCL_HUMAN	uniprot:P57077	hgnc.symbol:MAP3K7CL;ncbigene:56911
ARAF	ProteinReference	ARAF_HUMAN	uniprot:P10398	hgnc.symbol:ARAF;ncbigene:369
PIK3CD	ProteinReference	PK3CD_HUMAN	uniprot:O00329	hgnc.symbol:PIK3CD;ncbigene:5293
PIK3CB	ProteinReference	PK3CB_HUMAN	uniprot:P42338	hgnc.symbol:PIK3CB;ncbigene:5291
ETS1	ProteinReference	ETS1_HUMAN	uniprot:P14921	hgnc.symbol:ETS1;ncbigene:2113
ELK1	ProteinReference	ELK1_HUMAN	uniprot:P19419	hgnc.symbol:ELK1;ncbigene:2002
PIK3CG	ProteinReference	PK3CG_HUMAN	uniprot:P48736	hgnc.symbol:PIK3CG;ncbigene:5294
RPS6KA3	ProteinReference	KS6A3_HUMAN	uniprot:P51812	hgnc.symbol:RPS6KA3;ncbigene:6197
RPS6KA6	ProteinReference	KS6A6_HUMAN	uniprot:Q9UK32	hgnc.symbol:RPS6KA6;ncbigene:27330
RPS6KA2	ProteinReference	KS6A2_HUMAN	uniprot:Q15349	hgnc.symbol:RPS6KA2;ncbigene:6196
AKT3	ProteinReference	AKT3_HUMAN	uniprot:Q9Y243	hgnc.symbol:AKT3;ncbigene:10000
RPS6KA1	ProteinReference	KS6A1_HUMAN	uniprot:Q15418	hgnc.symbol:RPS6KA1;ncbigene:6195
RAC2	ProteinReference	RAC2_HUMAN	uniprot:P15153	hgnc.symbol:RAC2;ncbigene:5880
RAC3	ProteinReference	RAC3_HUMAN	uniprot:P60763	hgnc.symbol:RAC3;ncbigene:5881
AKT1	ProteinReference	AKT1_HUMAN	uniprot:P31749	hgnc.symbol:AKT1;ncbigene:207
RAC1	ProteinReference	RAC1_HUMAN	uniprot:P63000	hgnc.symbol:RAC1;ncbigene:5879
HRAS	ProteinReference	RASH_HUMAN	uniprot:P01112	hgnc.symbol:HRAS;ncbigene:3265
MAP3K4	ProteinReference	M3K4_HUMAN	uniprot:Q9Y6R4	hgnc.symbol:MAP3K4;ncbigene:4216
MAP2K3	ProteinReference	MP2K3_HUMAN	uniprot:P46734	hgnc.symbol:MAP2K3;ncbigene:5606
MAP2K4	ProteinReference	MP2K4_HUMAN	uniprot:P45985	hgnc.symbol:MAP2K4;ncbigene:6416
MAP2K1	ProteinReference	MP2K1_HUMAN	uniprot:Q02750	hgnc.symbol:MAP2K1;ncbigene:5604
MAP2K2	ProteinReference	MP2K2_HUMAN	uniprot:P36507	hgnc.symbol:MAP2K2;ncbigene:5605
PDPK1	ProteinReference	PDPK1_HUMAN	uniprot:O15530	hgnc.symbol:PDPK1;ncbigene:5170
RHOC	ProteinReference	RHOC_HUMAN	uniprot:P08134	hgnc.symbol:RHOC;ncbigene:389
RHOA	ProteinReference	RHOA_HUMAN	uniprot:P61586	hgnc.symbol:RHOA;ncbigene:387
RHOB	ProteinReference	RHOB_HUMAN	uniprot:P62745	hgnc.symbol:RHOB;ncbigene:388
TIAM1	ProteinReference	TIAM1_HUMAN	uniprot:Q13009	hgnc.symbol:TIAM1;ncbigene:7074
chebi:18348	SmallMoleculeReference	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate	chebi:CHEBI:18348	
PIK3CA	ProteinReference	PK3CA_HUMAN	uniprot:P42336	hgnc.symbol:PIK3CA;ncbigene:5290
MAPKAPK3	ProteinReference	MAPK3_HUMAN	uniprot:Q16644	hgnc.symbol:MAPKAPK3;ncbigene:7867
MAPKAPK2	ProteinReference	MAPK2_HUMAN	uniprot:P49137	hgnc.symbol:MAPKAPK2;ncbigene:9261
PIK3C3	ProteinReference	PK3C3_HUMAN	uniprot:Q8NEB9	hgnc.symbol:PIK3C3;ncbigene:5289
RAF1	ProteinReference	RAF1_HUMAN	uniprot:P04049	hgnc.symbol:RAF1;ncbigene:5894
SOS1	ProteinReference	SOS1_HUMAN	uniprot:Q07889	hgnc.symbol:SOS1;ncbigene:6654
SOS2	ProteinReference	SOS2_HUMAN	uniprot:Q07890	hgnc.symbol:SOS2;ncbigene:6655
EXOC2	ProteinReference	EXOC2_HUMAN	uniprot:Q96KP1	hgnc.symbol:EXOC2;ncbigene:55770
RALA	ProteinReference	RALA_HUMAN	uniprot:P11233	hgnc.symbol:RALA;ncbigene:5898
RALB	ProteinReference	RALB_HUMAN	uniprot:P11234	hgnc.symbol:RALB;ncbigene:5899
SHC1	ProteinReference	SHC1_HUMAN	uniprot:P29353	hgnc.symbol:SHC1;ncbigene:6464
SRF	ProteinReference	SRF_HUMAN	uniprot:P11831	hgnc.symbol:SRF;ncbigene:6722
PLD1	ProteinReference	PLD1_HUMAN	uniprot:Q13393	hgnc.symbol:PLD1;ncbigene:5337
PLD2	ProteinReference	PLD2_HUMAN	uniprot:O14939	hgnc.symbol:PLD2;ncbigene:5338
CDC42	ProteinReference	CDC42_HUMAN	uniprot:P60953	hgnc.symbol:CDC42;ncbigene:998
MAPK9	ProteinReference	MK09_HUMAN	uniprot:P45984	hgnc.symbol:MAPK9;ncbigene:5601
MAPK8	ProteinReference	MK08_HUMAN	uniprot:P45983	hgnc.symbol:MAPK8;ncbigene:5599
NRAS	ProteinReference	RASN_HUMAN	uniprot:P01111	hgnc.symbol:NRAS;ncbigene:4893
PAK1	ProteinReference	PAK1_HUMAN	uniprot:Q13153	hgnc.symbol:PAK1;ncbigene:5058
MAPK1	ProteinReference	MK01_HUMAN	uniprot:P28482	hgnc.symbol:MAPK1;ncbigene:5594
MAP2K7	ProteinReference	MP2K7_HUMAN	uniprot:O14733	hgnc.symbol:MAP2K7;ncbigene:5609
PAK3	ProteinReference	PAK3_HUMAN	uniprot:O75914	hgnc.symbol:PAK3;ncbigene:5063
RALGDS	ProteinReference	GNDS_HUMAN	uniprot:Q12967	hgnc.symbol:RALGDS;ncbigene:5900
PAK2	ProteinReference	PAK2_HUMAN	uniprot:Q13177	hgnc.symbol:PAK2;ncbigene:5062
MAPK3	ProteinReference	MK03_HUMAN	uniprot:P27361	hgnc.symbol:MAPK3;ncbigene:5595
MAP2K6	ProteinReference	MP2K6_HUMAN	uniprot:P52564	hgnc.symbol:MAP2K6;ncbigene:5608
JUN	ProteinReference	JUN_HUMAN	uniprot:P05412	hgnc.symbol:JUN;ncbigene:3725
MAP3K1	ProteinReference	M3K1_HUMAN	uniprot:Q13233	hgnc.symbol:MAP3K1;ncbigene:4214
STAT1	ProteinReference	STAT1_HUMAN	uniprot:P42224	hgnc.symbol:STAT1;ncbigene:6772
STAT3	ProteinReference	STAT3_HUMAN	uniprot:P40763	hgnc.symbol:STAT3;ncbigene:6774
chebi:16618	SmallMoleculeReference	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	chebi:CHEBI:16618	
BRAF	ProteinReference	BRAF_HUMAN	uniprot:P15056	hgnc.symbol:BRAF;ncbigene:673
MAPK14	ProteinReference	MK14_HUMAN	uniprot:Q16539	hgnc.symbol:MAPK14;ncbigene:1432
MAPK12	ProteinReference	MK12_HUMAN	uniprot:P53778	hgnc.symbol:MAPK12;ncbigene:6300
MAPK13	ProteinReference	MK13_HUMAN	uniprot:O15264	hgnc.symbol:MAPK13;ncbigene:5603
MAPK10	ProteinReference	MK10_HUMAN	uniprot:P53779	hgnc.symbol:MAPK10;ncbigene:5602
MAPK11	ProteinReference	MK11_HUMAN	uniprot:Q15759	hgnc.symbol:MAPK11;ncbigene:5600
GRB2	ProteinReference	GRB2_HUMAN	uniprot:P62993	hgnc.symbol:GRB2;ncbigene:2885
KRAS	ProteinReference	RASK_HUMAN	uniprot:P01116	hgnc.symbol:KRAS;ncbigene:3845
RGL1	ProteinReference	RGL1_HUMAN	uniprot:Q9NZL6	hgnc.symbol:RGL1;ncbigene:23179
RGL2	ProteinReference	RGL2_HUMAN	uniprot:O15211	hgnc.symbol:RGL2;ncbigene:5863
