PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
PIK3CB	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CB	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3CB	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3CB	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CD	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3CD	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3CD	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3CG	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3CG	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3CG	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R1	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3R1	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3R1	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R2	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3R2	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3R2	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PIK3R3	catalysis-precedes	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PIK3R3	controls-production-of	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
PIK3R3	controls-production-of	chebi:18348	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
PLCG1	controls-state-change-of	HRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
PLCG1	controls-state-change-of	ITPR1	PANTHER		T cell activation	panther:_IP3_s281_a470_;panther:_PHYSICAL_STIMULATION___IP3_r105m1_r105;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r105;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PLCG1	controls-state-change-of	NRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
PLCG1	controls-state-change-of	PRKCQ	PANTHER		T cell activation	panther:HETERODIMER_ASSOCIATION_LEFT__DAG-_PKC_theta-RIGHT__Complex__DAG_PKC_theta_-_r45;panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:_DAG_s282_a471_;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PLCG1	in-complex-with	SOS1	PANTHER		T cell activation	panther:_Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__s442_a682_
PLCG1	in-complex-with	SOS2	PANTHER		T cell activation	panther:_Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__s442_a682_
PLCG1	controls-production-of	chebi:16595	PANTHER		T cell activation	panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PLCG1	controls-production-of	chebi:18035	PANTHER		T cell activation	panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
PRKCQ	controls-state-change-of	CHUK	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68;panther:_MODULATION___Complex__DAG_PKC_theta__r68m1_r68
PRKCQ	controls-state-change-of	IKBKB	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68;panther:_MODULATION___Complex__DAG_PKC_theta__r68m1_r68
PTPRC	controls-phosphorylation-of	LCK	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Lck-RIGHT__Pi-_Lck-_r4;panther:_CATALYSIS___CD45_r4m1_r4
PTPRC	controls-state-change-of	LCK	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Lck-RIGHT__Pi-_Lck-_r4;panther:_CATALYSIS___CD45_r4m1_r4
RAC1	controls-state-change-of	MAP3K1	PANTHER		T cell activation	panther:_MODULATION___Complex__rac_GTP__re61m1_re61;panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_re61
SOS1	controls-state-change-of	HRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
SOS1	controls-state-change-of	NRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
SOS2	controls-state-change-of	HRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
SOS2	controls-state-change-of	NRAS	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_SLP_76__Grb2_SOS__Gads_PLC_gamma__r24m1_r24;panther:STATE_TRANSITION_LEFT__GTP-_Complex__Ras_GDP__-RIGHT__Complex__Ras_GTP_-_GDP-_r24
VAV1	controls-state-change-of	CDC42	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__GTP-_Complex__cdc42_GDP_-RIGHT__GDP-_Complex__cdc42_GTP_-_r37;panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r37m1_r37
VAV1	controls-state-change-of	RAC1	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r36m1_r36;panther:STATE_TRANSITION_LEFT__GTP-_Complex__rac_GDP_-RIGHT__GDP-_Complex__rac_GTP_-_r36
VAV2	controls-state-change-of	CDC42	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__GTP-_Complex__cdc42_GDP_-RIGHT__GDP-_Complex__cdc42_GTP_-_r37;panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r37m1_r37
VAV2	controls-state-change-of	RAC1	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r36m1_r36;panther:STATE_TRANSITION_LEFT__GTP-_Complex__rac_GDP_-RIGHT__GDP-_Complex__rac_GTP_-_r36
VAV3	controls-state-change-of	CDC42	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__GTP-_Complex__cdc42_GDP_-RIGHT__GDP-_Complex__cdc42_GTP_-_r37;panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r37m1_r37
VAV3	controls-state-change-of	RAC1	PANTHER		T cell activation	panther:_CATALYSIS___Complex__LAT_Gads__SLP_76_vav__nck__r36m1_r36;panther:STATE_TRANSITION_LEFT__GTP-_Complex__rac_GDP_-RIGHT__GDP-_Complex__rac_GTP_-_r36
ZAP70	controls-state-change-of	GRAP2	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Complex__LAT_PLC_gamma__Gads_SLP_76_-_ATP-RIGHT__ADP-_Complex__LAT_PLC_gamma__Gads_SLP_76_-_r107;panther:_CATALYSIS___ZAP_70_r107m1_r107
ZAP70	controls-phosphorylation-of	LAT	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__LAT-RIGHT__LAT-_r16;panther:_CATALYSIS___Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha__r16m1_r16
ZAP70	controls-state-change-of	LAT	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Complex__LAT_PLC_gamma__Gads_SLP_76_-_ATP-RIGHT__ADP-_Complex__LAT_PLC_gamma__Gads_SLP_76_-_r107;panther:STATE_TRANSITION_LEFT__LAT-RIGHT__LAT-_r16;panther:_CATALYSIS___ZAP_70_r107m1_r107;panther:_CATALYSIS___Complex__CD3_gamma_TCR_Beta__CD3_delta_CD3_eta__TCR_zeta_ZAP_70__TCR_alpha__r16m1_r16
ZAP70	controls-phosphorylation-of	LCP2	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Complex__LAT_PLC_gamma__Gads_SLP_76_-_ATP-RIGHT__ADP-_Complex__LAT_PLC_gamma__Gads_SLP_76_-_r107;panther:_CATALYSIS___ZAP_70_r107m1_r107
ZAP70	controls-state-change-of	LCP2	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Complex__LAT_PLC_gamma__Gads_SLP_76_-_ATP-RIGHT__ADP-_Complex__LAT_PLC_gamma__Gads_SLP_76_-_r107;panther:_CATALYSIS___ZAP_70_r107m1_r107
ZAP70	controls-phosphorylation-of	PLCG1	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Complex__LAT_PLC_gamma__Gads_SLP_76_-_ATP-RIGHT__ADP-_Complex__LAT_PLC_gamma__Gads_SLP_76_-_r107;panther:_CATALYSIS___ZAP_70_r107m1_r107
ZAP70	controls-state-change-of	PLCG1	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__Complex__LAT_PLC_gamma__Gads_SLP_76_-_ATP-RIGHT__ADP-_Complex__LAT_PLC_gamma__Gads_SLP_76_-_r107;panther:_CATALYSIS___ZAP_70_r107m1_r107
chebi:16500	consumption-controlled-by	PIK3C3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	consumption-controlled-by	PIK3CA	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	consumption-controlled-by	PIK3CB	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	consumption-controlled-by	PIK3CD	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	consumption-controlled-by	PIK3CG	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	consumption-controlled-by	PIK3R1	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
