GeneSymbol	UniprotID	Dependency
RBMXL1	RMXL1_HUMAN	0.8146569197074773
RCC1	RCC1_HUMAN	0.9884681689560731
RCL1	RCL1_HUMAN	0.9818253999640666
REV3L	REV3L_HUMAN	0.5104350172901575
REXO2	ORN_HUMAN	0.9052809539772017
RFC1	S19A1_HUMAN	0.8220273731003159
RFC2	RFC2_HUMAN	0.9994652803388234
RFC3	RFC3_HUMAN	0.9917948971596986
RFC4	RFC4_HUMAN	0.961217736564564
RFC5	RFC5_HUMAN	0.9957891598424332
RFT1	S52A1_HUMAN	0.9689138476586672
RGP1	RGP1_HUMAN	0.5636569496026209
RHEB	RHEB_HUMAN	0.6549052321138783
RHOC	RHOC_HUMAN	0.5412163816898297
RHOQ	RHOQ_HUMAN	0.6789559265155788
RIF1	INSL6_HUMAN	0.6104120154833402
RINT1	RINT1_HUMAN	0.911654642430254
RIOK1	RIOK1_HUMAN	0.97812534944272
RIOK2	RIOK2_HUMAN	0.917719939574788
RMI1	RMI1_HUMAN	0.993369139450072
RMI2	RMI2_HUMAN	0.6621334707900822
RMND1	RMND1_HUMAN	0.5792156408154411
RNASEK	RNK_HUMAN	0.6286271637318621
RNF113A	R113A_HUMAN	0.97861274307238
RNF168	RN168_HUMAN	0.703463555819865
RNF20	BRE1A_HUMAN	0.9233127111689476
RNF8	RNF8_HUMAN	0.6505612539583724
RNGTT	MCE1_HUMAN	1.0
RNMT	MCES_HUMAN	0.9865917531015896
RNPC3	RNPC3_HUMAN	0.9999407826017068
ROMO1	ROMO1_HUMAN	0.9831016472678752
RPA1	RFA1_HUMAN	1.0
RPA3	RFA3_HUMAN	1.0
RPAIN	RIP_HUMAN	0.9708273040292128
RPAP1	RPAP1_HUMAN	0.999988973271088
RPAP2	RPAP2_HUMAN	0.9800618395550807
RPAP3	RPAP3_HUMAN	0.9697269792598786
RPE	RPE_HUMAN	0.9218551737551376
RPF1	RPF1_HUMAN	0.8901098611227896
RPF2	RPF2_HUMAN	0.9544028757094722
RPL10	RL10_HUMAN	0.895607901940149
RPL10A	RL10A_HUMAN	0.9999999999999996
RPL11	RL11_HUMAN	1.0
RPL12	RL12_HUMAN	1.0
RPL13	RL13_HUMAN	1.0
RPL13A	RL13A_HUMAN	0.9997980719317904
RPL14	RL14_HUMAN	0.996163791059629
RPL17	RL17_HUMAN	1.0
RPL19	RL19_HUMAN	1.0
RPL21	RL21_HUMAN	1.0
RPL22	RL22_HUMAN	0.7215563851539035
RPL23	RL23_HUMAN	1.0
RPL24	RL24_HUMAN	1.0
RPL26	RL26_HUMAN	0.9999892100619694
RPL27A	RL27A_HUMAN	1.0
RPL3	RL3_HUMAN	1.0
RPL30	RL30_HUMAN	0.9945789090329468
RPL32	RL32_HUMAN	1.0
RPL35	RL35_HUMAN	0.9809761838188876
RPL36	RL36_HUMAN	0.9996019959469624
RPL37A	RL37A_HUMAN	1.0
RPL38	RL38_HUMAN	0.9969365850505308
RPL4	RL4_HUMAN	1.0
RPL5	RL5_HUMAN	1.0
RPL6	RL6_HUMAN	1.0
RPL7	RL7_HUMAN	0.9805704189806416
RPL7L1	RL7L_HUMAN	1.0
RPL9	RL9_HUMAN	0.9958912597576496
RPLP0	RLA0_HUMAN	0.9952290927379548
RPLP2	RLA2_HUMAN	0.6560776149794841
RPN1	RPN1_HUMAN	0.9844020807247524
RPN2	RPN2_HUMAN	0.8442157793901216
RPP14	RPP14_HUMAN	0.9885097673411756
RPP25L	RP25L_HUMAN	0.9755111687493686
RPP30	RPP30_HUMAN	0.98687643626812
RPP38	RPP38_HUMAN	0.9899508264177312
RPP40	RPP40_HUMAN	0.9865303997697452
RPRD1B	RPR1B_HUMAN	0.6814141905137757
RPS10	RS10_HUMAN	0.9443937630374628
RPS11	RS11_HUMAN	1.0
RPS12	RS12_HUMAN	1.0
RPS13	RS13_HUMAN	0.9991106628002452
RPS14	RS14_HUMAN	1.0
RPS15	RS15_HUMAN	1.0
RPS16	RS16_HUMAN	0.9999993484888778
RPS17	RS17_HUMAN	0.996481164707549
RPS18	RS18_HUMAN	1.0
RPS19	RS19_HUMAN	1.0
RPS19BP1	AROS_HUMAN	0.6528230055850076
RPS2	RS2_HUMAN	1.0
RPS21	RS21_HUMAN	0.9966620123995956
RPS23	RS23_HUMAN	1.0
RPS24	RS24_HUMAN	0.9999594321219848
RPS25	RS25_HUMAN	0.999995558302436
RPS27A	RS27A_HUMAN	0.9996313783273584
RPS28	RS28_HUMAN	1.0
RPS29	RS29_HUMAN	1.0
RPS3A	RS3A_HUMAN	1.0
RPS4X	RS4X_HUMAN	1.0
RPS5	RS5_HUMAN	0.9999662848149852
RPS6	RS6_HUMAN	1.0
RPS7	RS7_HUMAN	1.0
RPS8	RS8_HUMAN	1.0
RPS9	RS9_HUMAN	0.9941924056917076
RPTOR	RPTOR_HUMAN	0.6107967165771201
RPUSD4	RUSD4_HUMAN	0.6747900532990462
RRM1	RIR1_HUMAN	1.0
RRM2	RIR2_HUMAN	1.0
RRN3	RRN3_HUMAN	0.9992260083529833
RRP1	RRP1_HUMAN	0.9237707151162364
RRP12	RRP12_HUMAN	0.9672074563772176
RRP15	RRP15_HUMAN	0.7506303216605735
RRP7A	RRP7A_HUMAN	0.9252936928297548
RRP9	U3IP2_HUMAN	0.978944558850312
RRS1	RRS1_HUMAN	0.8636949755972197
RSL1D1	RL1D1_HUMAN	0.989872407154389
RTCB	RTCB_HUMAN	0.9642447524345792
RTF1	RTF1_HUMAN	0.9014143316243683
RTF2	RTF2_HUMAN	0.9999967461953524
RUVBL1	RUVB1_HUMAN	0.991049339395542
RUVBL2	RUVB2_HUMAN	0.9892535237087424
SACM1L	SAC1_HUMAN	0.9831545380155948
SAE1	SAE1_HUMAN	0.9923435158454263
SAMM50	SAM50_HUMAN	0.9345716074511696
SAP18	SAP18_HUMAN	0.9708896559065746
SAP30BP	S30BP_HUMAN	0.9982565898946116
SARS1	SYSC_HUMAN	0.9999999999993496
SARS2	SYSM_HUMAN	0.8999022111440981
SART1	SNUT1_HUMAN	0.9589836995294352
SART3	SART3_HUMAN	0.9999447525776926
SASS6	SAS6_HUMAN	0.8851367263101602
SBDS	SBDS_HUMAN	0.99413291160359
SBNO1	SBNO1_HUMAN	0.9682596595135254
SCAP	SH22A_HUMAN	0.9999995645566924
SCD	SCD_HUMAN	0.9830431507462168
SCFD1	SCFD1_HUMAN	0.9525921508468496
SDAD1	SDA1_HUMAN	0.987718950494749
SDE2	SDE2_HUMAN	0.9975711626466988
SDHD	DHSD_HUMAN	0.8416639846767228
SEC13	SEC13_HUMAN	0.9903975671650218
SEC61A1	S61A1_HUMAN	0.999995694111954
SEC61B	SC61B_HUMAN	0.6265059755414633
SEC61G	SC61G_HUMAN	0.9961672703874352
SEH1L	SEH1_HUMAN	0.9836704747124332
SEM1	SEML_HUMAN	0.9320523753512452
SENP6	SENP6_HUMAN	0.9872848463939464
SERBP1	SERB1_HUMAN	0.759665317079914
SETD1A	SET1A_HUMAN	0.9709170537051272
SF1	SF01_HUMAN	0.9989590805219516
SF3A1	SF3A1_HUMAN	0.999541978291236
SF3A2	SF3A2_HUMAN	0.9729236595898983
SF3A3	SF3A3_HUMAN	1.0
SF3B1	SF3B1_HUMAN	0.9663937317328076
SF3B2	SF3B2_HUMAN	0.9909024435644072
SF3B3	SF3B3_HUMAN	1.0
SF3B4	SF3B4_HUMAN	0.9998584179411544
SFPQ	SFPQ_HUMAN	0.9923706393647674
SFSWAP	SFSWA_HUMAN	0.6680373266203318
SGF29	SGF29_HUMAN	0.7754837279464263
SGO1	SGO1_HUMAN	0.9573869740372356
SHQ1	SHQ1_HUMAN	0.9478341675727412
SIN3A	SIN3A_HUMAN	0.9627291375943052
SINHCAF	SHCAF_HUMAN	0.8515958314233492
SKA2	SKA2_HUMAN	0.7957167607847313
SKA3	SKA3_HUMAN	0.5599330568597708
SKIC2	SKI2_HUMAN	0.6064672295502888
SKIC8	SKI8_HUMAN	0.9699236240310118
SKP1	SKP1_HUMAN	0.9956610280169386
SLC16A3	MOT4_HUMAN	0.5150168908530033
SLC25A10	DIC_HUMAN	0.8291400200343847
SLC25A26	SAMC_HUMAN	0.5869851855236349
SLC25A3	S25A3_HUMAN	0.9567558378573798
SLC25A5	ADT2_HUMAN	0.912308787202012
SLC2A1	GTR1_HUMAN	0.5251296945821445
SLC35B1	S35B1_HUMAN	0.9999950517785128
SLC38A2	S38A2_HUMAN	0.6220824871731363
SLC39A7	S39A7_HUMAN	0.9712879049774658
SLC9B1	SL9B1_HUMAN	0.8656702381217345
SLIRP	SLIRP_HUMAN	0.5549774566572105
SLU7	SLU7_HUMAN	0.9802225256358084
SMARCA5	SMCA5_HUMAN	0.7196257814839498
SMARCB1	SNF5_HUMAN	0.5399087213336967
SMARCE1	SMCE1_HUMAN	0.6468514599433396
SMC1A	SMC1A_HUMAN	0.9649084978892744
SMC2	SMC2_HUMAN	0.9787688614364156
SMC3	SMC3_HUMAN	0.9741451757314608
SMC4	SMC4_HUMAN	0.9882164886320636
SMC5	SMC5_HUMAN	0.9328004012744332
SMC6	SMC6_HUMAN	0.9563642019003016
SMG1	SMG1_HUMAN	0.9659798680740412
SMG5	SMG5_HUMAN	0.945013304857684
SMG7	SMG7_HUMAN	0.5927956835878682
SMNDC1	SPF30_HUMAN	0.9182788955913006
SMS	SPSY_HUMAN	0.8603715615840385
SMU1	SMU1_HUMAN	1.0
SNAPC1	SNPC1_HUMAN	0.9999999998602824
SNAPC2	SNPC2_HUMAN	0.9926718632275262
SNAPC3	SNPC3_HUMAN	0.967580987120056
SNAPC4	SNPC4_HUMAN	0.962920873655208
SNAPC5	SNPC5_HUMAN	0.9944023522330456
SNF8	SNF8_HUMAN	0.9664672795049314
SNIP1	SNIP1_HUMAN	0.5825014288079106
SNRNP200	U520_HUMAN	1.0
SNRNP35	U1SBP_HUMAN	0.9999148922760308
SNRNP40	SNR40_HUMAN	0.5495385884639504
SNRNP70	RU17_HUMAN	0.9879185794051238
SNRPA	SNRPA_HUMAN	0.9652895293157744
SNRPA1	RU2A_HUMAN	1.0
SNRPB	RSMB_HUMAN	0.9998552334359364
SNRPB2	RU2B_HUMAN	0.8851319062895273
SNRPC	RU1C_HUMAN	0.9419198933836764
SNRPD3	SMD3_HUMAN	1.0
SNRPG	RUXG_HUMAN	0.9929614803839236
SNUPN	SPN1_HUMAN	0.9382856861304896
SNW1	SNW1_HUMAN	0.9920608862354516
SOCS3	SOCS3_HUMAN	0.786448089589027
SOD1	SODC_HUMAN	1.0
SON	SON_HUMAN	0.958760344459566
SPANXN3	SPXN3_HUMAN	0.6578797282597422
SPC24	SPC24_HUMAN	0.9999934375559276
SPC25	SPC25_HUMAN	1.0
SPCS2	SPCS2_HUMAN	0.9610302471053144
SPCS3	SPCS3_HUMAN	0.89983033910846
SPDL1	SPDLY_HUMAN	0.9727324221867548
SPOUT1	SPOUT_HUMAN	1.0
SPRR1A	SPR1A_HUMAN	0.514973491357199
SPRR2G	SPR2G_HUMAN	0.5613736175590677
SPRTN	SPRTN_HUMAN	0.9172329684388976
SPTLC1	SPTC1_HUMAN	0.8416510989601873
SRBD1	SRBD1_HUMAN	0.990079134624485
SRCAP	SRCAP_HUMAN	0.9652956352018262
SRFBP1	SRFB1_HUMAN	0.9538140548770074
SRP14	SRP14_HUMAN	0.9619919767031074
SRP19	SRP19_HUMAN	0.9999096923134584
SRP54	SRP54_HUMAN	1.0
SRP68	SRP68_HUMAN	0.8378152140112854
SRP72	SRP72_HUMAN	0.9529417876352626
SRP9	SRP09_HUMAN	0.8920566136286955
SRPRB	SRPRB_HUMAN	0.909707006973126
SRRM1	SRRM1_HUMAN	0.9006997724871053
SRRT	SRRT_HUMAN	0.8937095603242377
SRSF1	SRSF1_HUMAN	0.9996953154812442
SRSF11	SRS11_HUMAN	0.9534590379416544
SRSF2	SRSF2_HUMAN	1.0
SRSF3	SRSF3_HUMAN	1.0
SRSF7	SRSF7_HUMAN	1.0
SSB	LA_HUMAN	0.9858255220135168
SSBP3	SSBP3_HUMAN	0.7499277579246391
SSRP1	SSRP1_HUMAN	0.9948973780637902
ST3GAL1	SIA4A_HUMAN	0.6302810541527335
STAG2	STAG2_HUMAN	0.6552396305915135
STAMBP	STABP_HUMAN	0.5632943035542106
STARD7	STAR7_HUMAN	0.968524736543955
STIL	STIL_HUMAN	0.6547696124250667
STN1	STON1_HUMAN	0.8135107724396443
STRAP	STRAP_HUMAN	0.907668452183778
STX18	STX18_HUMAN	0.952329636944033
STX4	STX4_HUMAN	0.9798490801822424
STX5	STX5_HUMAN	0.9953199932164544
SUDS3	SDS3_HUMAN	0.691398099915629
SUGP1	SUGP1_HUMAN	0.7703154332976018
SUGT1	SGT1_HUMAN	0.9559519462449976
SUPT16H	SP16H_HUMAN	0.999340478897676
SUPT5H	SPT5H_HUMAN	0.9999416105552849
SUPT6H	SPT6H_HUMAN	0.999135051396341
SUPV3L1	SUV3_HUMAN	0.9891984451907556
SYF2	SYF2_HUMAN	0.978942171999914
SYMPK	SYMPK_HUMAN	0.951251456902485
SYS1	SYS1_HUMAN	0.9372377890753798
TACC3	TACC3_HUMAN	0.7360877644586007
TADA2A	TAD2A_HUMAN	0.5187605929112092
TAF1	TAF1_HUMAN	0.891096910055479
TAF10	TAF10_HUMAN	0.6731580814586589
TAF12	TAF12_HUMAN	0.9454845196360184
TAF1A	TAF1A_HUMAN	0.890586564905753
TAF1B	TAF1B_HUMAN	0.9669421212744482
TAF1C	TAF1C_HUMAN	0.984651737743054
TAF2	TAF2_HUMAN	0.5142361362796343
TAF6	TAF6_HUMAN	0.9900253505994184
TAF7	TAF7_HUMAN	0.7148298585379355
TAF8	TAF8_HUMAN	0.9627488723120268
TAFAZZIN	TAZ_HUMAN	0.8173991029968833
TAGLN2	TAGL2_HUMAN	0.5392446286645483
TAMM41	TAM41_HUMAN	0.9809115786685504
TANGO6	TNG6_HUMAN	0.979942150688167
TARDBP	TADBP_HUMAN	0.8581921724173468
TARS1	SYTC_HUMAN	0.9995020059998228
TARS2	SYTM_HUMAN	0.7563045512865302
TBCA	TBCA_HUMAN	0.9789938515459974
TBCB	TBCB_HUMAN	0.9999862751661308
TBCC	TBCC_HUMAN	0.8756385917684568
TBCD	TBCD_HUMAN	0.9853728458878612
TBL3	TBL3_HUMAN	0.9973029719821332
TBP	TBP_HUMAN	0.8371210752211055
TCERG1	TCRG1_HUMAN	0.8042574192197623
TCOF1	TCOF_HUMAN	0.9364712948155804
TCP1	TCPA_HUMAN	0.9991592478295784
TEFM	TEFM_HUMAN	0.8994249360372697
TELO2	TELO2_HUMAN	0.6675911595087572
TERF2	TERF2_HUMAN	0.9314237386619676
TEX10	TEX10_HUMAN	0.9593134281437502
TFAM	TFAM_HUMAN	0.942382160284554
TFB2M	TFB2M_HUMAN	0.9474121277559996
TFDP1	TFDP1_HUMAN	0.8549718492739001
TFIP11	TFP11_HUMAN	0.9832188033576444
TGS1	TGS1_HUMAN	0.8936268240922012
THAP1	THAP1_HUMAN	0.9474569202052442
THG1L	THG1_HUMAN	0.9732199544978408
THOC1	THOC1_HUMAN	0.9840011682136658
THOC2	THOC2_HUMAN	1.0
THOC5	THOC5_HUMAN	0.9964512195054396
THOC7	THOC7_HUMAN	0.9920402171324614
TIAL1	TIAR_HUMAN	0.5938892053331365
TICRR	TICRR_HUMAN	0.9999931768537448
TIMELESS	TIM_HUMAN	0.986784314995754
TIMM29	TIM29_HUMAN	0.8963571709865986
TIMM44	TIM44_HUMAN	0.5291469153140081
TIMM50	TIM50_HUMAN	0.700764680644666
TIMM9	TIM9_HUMAN	0.6557466472320062
TINF2	TINF2_HUMAN	0.9719492336393885
TKT	DDR2_HUMAN	0.6991248915190091
TLK2	TLK2_HUMAN	0.7342900382818195
TMA16	TMA16_HUMAN	0.6742361965940842
TMEM183A	T183A_HUMAN	0.6059363179518537
TMEM199	VMA12_HUMAN	0.9078985258586204
TMEM258	TM258_HUMAN	0.933679791004898
TMSB10	TYB10_HUMAN	0.950321071966583
TMX2	TMX2_HUMAN	0.7067778643164504
TNPO1	TNPO1_HUMAN	0.6335108844490722
TNPO3	TNPO3_HUMAN	0.9880926677984324
TOE1	TOE1_HUMAN	0.9991813978469496
TOMM40	TOM40_HUMAN	0.9991173278911556
TONSL	TONSL_HUMAN	1.0
TOP1	TOP1_HUMAN	0.97801884493557
TOP2A	TOP2A_HUMAN	1.0
TOP3A	TOP3A_HUMAN	1.0
TOPBP1	TOPB1_HUMAN	0.9983900610735572
TP53RK	PRPK_HUMAN	0.9248162387093556
TP63	P63_HUMAN	0.5499458107168618
TPI1	TPIS_HUMAN	0.812630305790457
TPR	TPR_HUMAN	0.9647429742255408
TPRKB	TPRKB_HUMAN	0.5328142312592324
TPT1	TCTP_HUMAN	0.969197430414085
TPX2	TPX2_HUMAN	0.8582270092060118
TRAIP	TRAIP_HUMAN	0.9432164565040926
TRAPPC1	TPPC1_HUMAN	0.9720283634968184
TRAPPC11	TPC11_HUMAN	0.9616099129226168
TRAPPC3	TPPC3_HUMAN	0.9784030316893956
TRAPPC4	TPPC4_HUMAN	0.8054269305750958
TRAPPC8	TPPC8_HUMAN	0.998909689588125
TRIAP1	TRIA1_HUMAN	0.9873545534674316
TRMT10C	TM10C_HUMAN	0.7967325381288654
TRMT112	TR112_HUMAN	1.0
TRMT5	TRM5_HUMAN	0.9154648604715804
TRNT1	TRNT1_HUMAN	0.9791836802723568
TRRAP	TRRAP_HUMAN	0.9917711786765468
TRUB2	TRUB2_HUMAN	0.8255821662324353
TSEN34	SEN34_HUMAN	0.5343417434608247
TSEN54	SEN54_HUMAN	0.7644077749495002
TSG101	TS101_HUMAN	0.9265697518374238
TSR1	TSR1_HUMAN	0.991723213038096
TSR2	TSR2_HUMAN	0.979892189143438
TTC1	TTC1_HUMAN	0.9252641757158686
TTC27	TTC27_HUMAN	0.9998574588122616
TTC4	TTC4_HUMAN	0.822085998517197
TTF1	TTF1_HUMAN	0.6046732886124605
TTF2	TTF2_HUMAN	0.9902007183278944
TTI1	TTI1_HUMAN	0.9361726544647784
TTI2	TTI2_HUMAN	0.86042683846789
TTK	TTK_HUMAN	0.9040915556264056
TUBA1B	TBA1B_HUMAN	0.9895055833995304
TUBA1C	TBA1C_HUMAN	0.9712535149073264
TUBA3D	TBA3D_HUMAN	0.5188375012622116
TUBB	TBB5_HUMAN	0.8829911443999615
TUBG1	TBG1_HUMAN	0.9954254555498598
TUBGCP2	GCP2_HUMAN	0.9566331491286546
TUBGCP3	GCP3_HUMAN	0.9582935889601616
TUBGCP4	GCP4_HUMAN	0.983992620305486
TUBGCP5	GCP5_HUMAN	0.9737702502590364
TUBGCP6	GCP6_HUMAN	0.9005764888847062
TUT1	STPAP_HUMAN	0.9962321244590698
TWF1	TWF1_HUMAN	0.6250882162073387
TWNK	PEO1_HUMAN	0.5320287111014229
TXNL4A	TXN4A_HUMAN	0.9997791126893504
TXNRD1	TRXR1_HUMAN	0.909100607739614
U2AF2	U2AF2_HUMAN	0.994453210600082
U2SURP	SR140_HUMAN	0.9926831560346284
UBA1	UBA1_HUMAN	1.0
UBA2	SAE2_HUMAN	0.9565219748918748
UBA3	UBA3_HUMAN	0.9733026242308092
UBAP1	UBAP1_HUMAN	0.91239232285651
UBB	UBB_HUMAN	0.7473159347212792
UBE2C	UBE2C_HUMAN	0.5486810058171641
UBE2E3	UB2E3_HUMAN	0.647687733135797
UBE2I	UBC9_HUMAN	0.9999016660473922
UBE2L3	UB2L3_HUMAN	0.9880291138833984
UBE2M	UBC12_HUMAN	0.9998955222401626
UBE2N	UBE2N_HUMAN	0.9943595612113332
UBE2V1	UB2V1_HUMAN	0.5058308996180847
UBL5	UBL5_HUMAN	1.0
UBQLN4	UBQL4_HUMAN	0.8466209002625399
UBR4	UBR4_HUMAN	0.954567939402498
UBR5	UBR5_HUMAN	0.5414207878762147
UBTF	UBF1_HUMAN	0.9997484488308014
UCHL5	UCHL5_HUMAN	0.5224399183007822
UPF1	RENT1_HUMAN	0.938452337338784
UPF2	RENT2_HUMAN	0.9972052172961894
UQCRC1	QCR1_HUMAN	0.5584863145810274
UQCRC2	QCR2_HUMAN	0.6556531474446858
URB1	NPA1P_HUMAN	0.9998704464882522
URB2	URB2_HUMAN	0.9636368930478824
URI1	RMP_HUMAN	0.973282018677453
UROD	DCUP_HUMAN	0.834104616940798
USF1	USF1_HUMAN	0.5592869963513722
USP10	UBP32_HUMAN	0.924894760674204
USP36	UBP36_HUMAN	0.9634933061407788
USP37	UBP37_HUMAN	0.9649892860758764
USP39	UBP39_HUMAN	0.9866899052973962
USP5	UBP5_HUMAN	0.9875379159443264
USP8	UBP8_HUMAN	0.8870664385439029
USPL1	USPL1_HUMAN	0.9509002644522122
UTP11	UTP11_HUMAN	0.8567480373444389
UTP15	UTP15_HUMAN	0.9999752747653228
UTP18	UTP18_HUMAN	0.9737276237257718
UTP20	UTP20_HUMAN	0.999975617576399
UTP23	UTP23_HUMAN	0.9674735166414984
UTP25	UTP25_HUMAN	0.8854417673960574
UTP4	UTP4_HUMAN	0.9997607768352702
UTP6	UTP6_HUMAN	0.9748006552866186
UXT	UXT_HUMAN	0.9990585182665426
VARS1	SYVC_HUMAN	0.9964980059891372
VARS2	SYVM_HUMAN	0.955587264047386
VCP	TERA_HUMAN	1.0
VDAC1	VDAC1_HUMAN	0.8456686926679167
VEZT	VEZA_HUMAN	0.7335233818019098
VHL	VHL_HUMAN	0.9030493051279564
VIRMA	VIR_HUMAN	0.9983208396662324
VMP1	VMP1_HUMAN	0.724407413826768
VPS13D	VP13D_HUMAN	0.7594302294368244
VPS18	VPS18_HUMAN	0.5911841514554977
VPS25	VPS25_HUMAN	1.0
VPS28	VPS28_HUMAN	0.981215044085297
VPS37A	VP37A_HUMAN	0.7410776292454827
VPS4A	VPS4A_HUMAN	0.9106824878654314
VPS72	VPS72_HUMAN	0.7790771196755699
VRK1	VRK1_HUMAN	0.693627304747446
WAC	WAC_HUMAN	0.7019079187308854
WARS1	SYWC_HUMAN	0.9683172492115428
WARS2	SYWM_HUMAN	0.5769313068027897
WBP1	WBP1_HUMAN	0.5013965431010806
WBP11	WBP11_HUMAN	0.9639444149432236
WDHD1	WDHD1_HUMAN	0.9688097903598866
WDR12	WDR12_HUMAN	0.976124029015512
WDR18	WDR18_HUMAN	0.995862912536708
WDR25	WDR25_HUMAN	0.500880701989117
WDR3	WDR3_HUMAN	0.9866324730232048
WDR33	WDR33_HUMAN	0.9999962527484646
WDR36	WDR36_HUMAN	0.9968401676400168
WDR43	WDR43_HUMAN	0.9998471555603602
WDR46	WDR46_HUMAN	0.9369866728617569
WDR5	WDR5_HUMAN	0.9298877958325268
WDR55	WDR55_HUMAN	0.9815168704874708
WDR7	WDR7_HUMAN	0.9738197990964016
WDR70	WDR70_HUMAN	0.9984375590696368
WDR74	WDR74_HUMAN	0.9999353309849024
WDR75	WDR75_HUMAN	1.0
WDR77	MEP50_HUMAN	1.0
WDR82	WDR82_HUMAN	0.9997226986813283
WEE1	WEE1_HUMAN	1.0
WNK1	WNK1_HUMAN	0.969452346158881
WTAP	FL2D_HUMAN	0.8900650897864149
XAB2	SYF1_HUMAN	0.993593932344241
XPO1	XPO1_HUMAN	0.9999062998886504
XPO5	XPO5_HUMAN	0.9694181200443868
XRCC5	XRCC5_HUMAN	0.9669606902955988
XRCC6	XRCC6_HUMAN	1.0
XRN1	XRN1_HUMAN	0.9626927180943584
XRN2	XRN2_HUMAN	0.9869744180723484
YAE1	YAE1_HUMAN	0.9634095183674838
YARS1	SYYC_HUMAN	0.997806980095244
YARS2	SYYM_HUMAN	0.9999944078469948
YBX1	YBOX1_HUMAN	0.9953947961436168
YEATS4	YETS4_HUMAN	0.7243868595732121
YJU2	YJU2_HUMAN	0.999990392371501
YJU2B	YJU2B_HUMAN	0.7532362247172044
YKT6	YKT6_HUMAN	0.9951306066652328
YTHDC1	YTDC1_HUMAN	0.5468707731954835
YWHAE	1433E_HUMAN	0.5256171321385683
YWHAZ	1433Z_HUMAN	0.7591518856995256
YY1	TYY1_HUMAN	0.6055040454889975
ZBTB11	ZBT11_HUMAN	0.9858963342557778
ZBTB17	ZBT17_HUMAN	0.8039024308173117
ZBTB8OS	ARCH_HUMAN	0.9871553772435262
ZC3H18	ZCH18_HUMAN	0.890257473484881
ZC3H8	ZC3H8_HUMAN	0.8937956397103446
ZCCHC9	ZCHC9_HUMAN	0.9059481158300294
ZFX	ZFX_HUMAN	0.7844757866657103
ZMAT2	ZMAT2_HUMAN	0.9960953299704356
ZMAT5	ZMAT5_HUMAN	0.9610094947711388
ZNF131	ZN131_HUMAN	0.965758761231022
ZNF207	ZN207_HUMAN	0.9921071832969354
ZNF407	ZN407_HUMAN	0.8008374887305124
ZNF492	ZN492_HUMAN	0.9505528710674228
ZNF730	ZN730_HUMAN	0.6952248452944763
ZNF830	ZN830_HUMAN	0.9504921803730104
ZNHIT2	ZNHI2_HUMAN	0.9982577177856802
ZNHIT6	BCD1_HUMAN	0.8506561692865791
ZPR1	ZPR1_HUMAN	0.9925311929467306
ZRSR2	U2AFM_HUMAN	0.9536047816037464
