From	Entry	Reviewed
ENSG00000254004	Q3ZCT1	reviewed
ENSG00000166402	P50607	reviewed
ENSG00000166402	E9PQR4	unreviewed
ENSG00000007866	Q99594	reviewed
ENSG00000007866	A0A1X7SBS4	unreviewed
ENSG00000007866	A0A7P0SNI2	unreviewed
ENSG00000007866	B5MCM0	unreviewed
ENSG00000172888	Q6ZSS3	reviewed
ENSG00000172888	C9JM43	unreviewed
ENSG00000172888	C9JZC2	unreviewed
ENSG00000070444	Q99583	reviewed
ENSG00000070444	V9GY02	unreviewed
ENSG00000069812	Q9Y543	reviewed
ENSG00000069812	K7EJN2	unreviewed
ENSG00000069812	K7EJQ0	unreviewed
ENSG00000173153	P11474	reviewed
ENSG00000173153	A0A6E1WCP9	unreviewed
ENSG00000173153	F5GWT5	unreviewed
ENSG00000173153	F5H0E9	unreviewed
ENSG00000173153	H0YGT3	unreviewed
ENSG00000196705	Q8TF32	reviewed
ENSG00000196705	M0QXY3	unreviewed
ENSG00000196705	M0QZG4	unreviewed
ENSG00000196705	M0QZN7	unreviewed
ENSG00000196705	M0R1H8	unreviewed
ENSG00000185697	P10243	reviewed
ENSG00000185697	E7EWZ1	unreviewed
ENSG00000173068	Q6ZN30	reviewed
ENSG00000173068	A0A1B0GX98	unreviewed
ENSG00000173068	A0A8V8TPU4	unreviewed
ENSG00000173068	B1APH0	unreviewed
ENSG00000173068	F5H586	unreviewed
ENSG00000173068	H0Y4J1	unreviewed
ENSG00000173068	H0Y6W5	unreviewed
ENSG00000173068	Q06HB5	unreviewed
ENSG00000173068	Q06HB9	unreviewed
ENSG00000173068	Q06HC7	unreviewed
ENSG00000173068	S4R351	unreviewed
ENSG00000173068	S4R3K9	unreviewed
ENSG00000173068	S4R3R8	unreviewed
ENSG00000173068	S4R3X5	unreviewed
ENSG00000110851	Q9UKN5	reviewed
ENSG00000110851	F8VRG2	unreviewed
ENSG00000110851	F8VZQ2	unreviewed
ENSG00000110851	H0YIF6	unreviewed
ENSG00000180535	Q7RTS1	reviewed
ENSG00000112333	Q9Y466	reviewed
ENSG00000112333	A6PVF6	unreviewed
ENSG00000163909	Q9NQ87	reviewed
ENSG00000156273	O14867	reviewed
ENSG00000156273	C9IYH8	unreviewed
ENSG00000156273	C9IYR0	unreviewed
ENSG00000156273	C9JMP6	unreviewed
ENSG00000156273	F8VZL7	unreviewed
ENSG00000156273	H7C4B6	unreviewed
ENSG00000156273	M0QZP0	unreviewed
ENSG00000270011	S4R342	unreviewed
ENSG00000270011	S4R365	unreviewed
ENSG00000270011	S4R367	unreviewed
ENSG00000270011	S4R3A1	unreviewed
ENSG00000270011	S4R3B1	unreviewed
ENSG00000270011	S4R3H7	unreviewed
ENSG00000270011	S4R3Q2	unreviewed
ENSG00000270011	S4R3T9	unreviewed
ENSG00000270011	S4R401	unreviewed
ENSG00000270011	S4R422	unreviewed
ENSG00000118526	O43680	reviewed
ENSG00000198715	Q8WWB7	reviewed
ENSG00000198715	A0A087WV34	unreviewed
ENSG00000198715	A0A087X0W3	unreviewed
ENSG00000198715	V9GXZ9	unreviewed
ENSG00000198715	V9GYX8	unreviewed
ENSG00000198715	V9GYY1	unreviewed
ENSG00000198715	V9GYZ8	unreviewed
ENSG00000182968	O00570	reviewed
ENSG00000172748	Q8TC21	reviewed
ENSG00000172748	A0A1W2PNU1	unreviewed
ENSG00000172748	E5RHT8	unreviewed
ENSG00000172748	E5RIL8	unreviewed
ENSG00000172748	E5RIV8	unreviewed
ENSG00000172748	E5RJH7	unreviewed
ENSG00000172748	V9GYI9	unreviewed
ENSG00000172748	V9GYV6	unreviewed
ENSG00000215397	Q9NQ03	reviewed
ENSG00000204103	Q9Y5Q3	reviewed
ENSG00000125533	Q8NDY6	reviewed
ENSG00000125533	A0A087WXG3	unreviewed
ENSG00000129654	Q92949	reviewed
ENSG00000127152	Q9C0K0	reviewed
ENSG00000127152	D3YTK1	unreviewed
ENSG00000168505	P52951	reviewed
ENSG00000168505	F8VY47	unreviewed
ENSG00000198039	Q14593	reviewed
ENSG00000198039	E9PL30	unreviewed
ENSG00000005801	O14628	reviewed
ENSG00000005801	A0A087WT67	unreviewed
ENSG00000005801	C9JG37	unreviewed
ENSG00000005801	E9PIN4	unreviewed
ENSG00000005801	E9PIT0	unreviewed
ENSG00000005801	E9PIY8	unreviewed
ENSG00000005801	E9PLF5	unreviewed
ENSG00000005801	E9PLW9	unreviewed
ENSG00000005801	E9PMX5	unreviewed
ENSG00000005801	E9PNM0	unreviewed
ENSG00000005801	E9PPF8	unreviewed
ENSG00000005801	E9PSE6	unreviewed
ENSG00000005801	H0YDV1	unreviewed
ENSG00000006047	Q9Y2T7	reviewed
ENSG00000006047	I3L2D6	unreviewed
ENSG00000137504	Q9NS37	reviewed
ENSG00000137504	E9PIM0	unreviewed
ENSG00000137504	H0YDC7	unreviewed
ENSG00000137504	J3KN20	unreviewed
ENSG00000197128	Q68DY9	reviewed
ENSG00000197128	A0A087WTB1	unreviewed
ENSG00000197128	C9J1S5	unreviewed
ENSG00000197128	C9JFF8	unreviewed
ENSG00000197128	M0R084	unreviewed
ENSG00000197128	M0R156	unreviewed
ENSG00000100811	P25490	reviewed
ENSG00000100811	A0A494C032	unreviewed
ENSG00000100811	A0A994J726	unreviewed
ENSG00000100811	G3V3M8	unreviewed
ENSG00000100811	H0YJU4	unreviewed
ENSG00000100811	H0YJV7	unreviewed
ENSG00000116017	Q99856	reviewed
ENSG00000116017	H0YFY1	unreviewed
ENSG00000116017	K7EJ04	unreviewed
ENSG00000106852	Q9UPM6	reviewed
ENSG00000106852	H0YKH7	unreviewed
ENSG00000106852	H0YMH3	unreviewed
ENSG00000106852	H0YMY8	unreviewed
ENSG00000186017	Q969W8	reviewed
ENSG00000186017	B4DRR6	unreviewed
ENSG00000186017	C9J2D3	unreviewed
ENSG00000186017	C9J6X1	unreviewed
ENSG00000186017	K7EQC1	unreviewed
ENSG00000284691	A0A286YF50	unreviewed
ENSG00000284691	B7ZLF3	unreviewed
ENSG00000111087	P08151	reviewed
ENSG00000111087	E9PIB9	unreviewed
ENSG00000111087	E9PQQ1	unreviewed
ENSG00000196391	Q6NX45	reviewed
ENSG00000196391	E7EQ77	unreviewed
ENSG00000196391	H0YLG8	unreviewed
ENSG00000196391	H0YNW6	unreviewed
ENSG00000137090	Q9Y5R6	reviewed
ENSG00000137090	H3BN61	unreviewed
ENSG00000032219	P29374	reviewed
ENSG00000032219	C9J1W3	unreviewed
ENSG00000032219	C9JIF4	unreviewed
ENSG00000032219	F8WAR5	unreviewed
ENSG00000032219	H7C485	unreviewed
ENSG00000123095	Q9C0J9	reviewed
ENSG00000165821	Q9Y467	reviewed
ENSG00000165821	A0A087X1T9	unreviewed
ENSG00000165821	A0A0B4J2F7	unreviewed
ENSG00000165821	E7EW59	unreviewed
ENSG00000165821	F5H1G6	unreviewed
ENSG00000165821	F5H433	unreviewed
ENSG00000165821	H0YFS7	unreviewed
ENSG00000105996	O43364	reviewed
ENSG00000196498	Q9Y618	reviewed
ENSG00000196498	C9J0Q5	unreviewed
ENSG00000196498	C9J330	unreviewed
ENSG00000196498	C9JE98	unreviewed
ENSG00000196498	C9JNV9	unreviewed
ENSG00000196498	C9JQE8	unreviewed
ENSG00000196498	H0YGK8	unreviewed
ENSG00000196498	H7BZU2	unreviewed
ENSG00000196498	H7C0P3	unreviewed
ENSG00000196498	H7C184	unreviewed
ENSG00000196498	H7C1J7	unreviewed
ENSG00000196498	H7C1Y3	unreviewed
ENSG00000196498	H7C2R5	unreviewed
ENSG00000236609	P0CG23	reviewed
ENSG00000108813	Q92988	reviewed
ENSG00000197587	Q8NFW5	reviewed
ENSG00000137203	P05549	reviewed
ENSG00000137203	A0A6E1XE14	unreviewed
ENSG00000137203	C1K3N0	unreviewed
ENSG00000137203	C9J6N8	unreviewed
ENSG00000137203	C9JXZ2	unreviewed
ENSG00000137203	F8WDC8	unreviewed
ENSG00000137203	F8WEX2	unreviewed
ENSG00000137203	H7C4N4	unreviewed
ENSG00000137203	H7C5E5	unreviewed
ENSG00000179059	Q96MM3	reviewed
ENSG00000164631	P17014	reviewed
ENSG00000164631	H9KV98	unreviewed
ENSG00000161914	Q96CK0	reviewed
ENSG00000161914	K7EJG9	unreviewed
ENSG00000161914	K7EKL4	unreviewed
ENSG00000161914	K7EL79	unreviewed
ENSG00000161914	K7ENS4	unreviewed
ENSG00000173258	Q8TF39	reviewed
ENSG00000173258	Q5VZN3	unreviewed
ENSG00000173258	Q6P088	unreviewed
ENSG00000143842	Q9UN79	reviewed
ENSG00000143842	E9PKD6	unreviewed
ENSG00000143842	E9PPW0	unreviewed
ENSG00000143842	H0YDQ5	unreviewed
ENSG00000152784	Q9NQV8	reviewed
ENSG00000152784	E9PEH0	unreviewed
ENSG00000005073	P31270	reviewed
ENSG00000005073	H0YIA6	unreviewed
ENSG00000164920	Q8N2R0	reviewed
ENSG00000164920	E5RGY8	unreviewed
ENSG00000164920	E5RH04	unreviewed
ENSG00000164920	E5RH47	unreviewed
ENSG00000173480	Q8TAU3	reviewed
ENSG00000173480	M0QXH9	unreviewed
ENSG00000173480	M0R0M6	unreviewed
ENSG00000173480	M0R0V5	unreviewed
ENSG00000173480	M0R178	unreviewed
ENSG00000173480	M0R230	unreviewed
ENSG00000173480	M0R267	unreviewed
ENSG00000157557	P15036	reviewed
ENSG00000157557	A0A0C4DG47	unreviewed
ENSG00000157557	A0A590UJP9	unreviewed
ENSG00000157557	A0A590UJR2	unreviewed
ENSG00000157557	C9JAG2	unreviewed
ENSG00000168152	Q9H5L6	reviewed
ENSG00000168152	D6R957	unreviewed
ENSG00000168152	D6RCT5	unreviewed
ENSG00000168152	D6REM3	unreviewed
ENSG00000168152	F2Z371	unreviewed
ENSG00000168152	H0Y9F3	unreviewed
ENSG00000196132	Q01538	reviewed
ENSG00000196132	A0A2R8Y3S5	unreviewed
ENSG00000196132	Q6P6D5	unreviewed
ENSG00000149054	Q9UL58	reviewed
ENSG00000149054	A0A1B0GV37	unreviewed
ENSG00000149054	B4DYW9	unreviewed
ENSG00000109787	P57682	reviewed
ENSG00000132170	P37231	reviewed
ENSG00000132170	A0A3P3ZKM0	unreviewed
ENSG00000132170	A0A494C012	unreviewed
ENSG00000132170	A0A494C0D9	unreviewed
ENSG00000132170	A0A494C0T3	unreviewed
ENSG00000132170	A0A499FIV4	unreviewed
ENSG00000132170	A0A804HIG1	unreviewed
ENSG00000132170	A0A804HJN2	unreviewed
ENSG00000132170	A0A804HL89	unreviewed
ENSG00000132170	A0A804HLH1	unreviewed
ENSG00000132170	E7EU07	unreviewed
ENSG00000132170	E7EUD1	unreviewed
ENSG00000132170	E9PFV2	unreviewed
ENSG00000132170	E9PFV3	unreviewed
ENSG00000132170	E9PFX5	unreviewed
ENSG00000132170	Q6L9M1	unreviewed
ENSG00000118263	O75840	reviewed
ENSG00000118263	A0A994J3U4	unreviewed
ENSG00000118263	A0A994J401	unreviewed
ENSG00000118263	A0A994J6Y4	unreviewed
ENSG00000118263	C9JX20	unreviewed
ENSG00000118263	E7EQY2	unreviewed
ENSG00000118263	E7EUU0	unreviewed
ENSG00000118263	E9PHC9	unreviewed
ENSG00000214717	O96006	reviewed
ENSG00000214717	C9JXP4	unreviewed
ENSG00000126603	Q9BZE0	reviewed
ENSG00000173917	P14652	reviewed
ENSG00000197905	Q15561	reviewed
ENSG00000197905	A0A0A0MRF3	unreviewed
ENSG00000197905	H0Y7B0	unreviewed
ENSG00000197905	H0YFF9	unreviewed
ENSG00000197905	H0YFK0	unreviewed
ENSG00000197905	H0YG62	unreviewed
ENSG00000197905	H0YGS2	unreviewed
ENSG00000197905	Q53GI4	unreviewed
ENSG00000176009	Q9NQ33	reviewed
ENSG00000176256	Q8WW32	reviewed
ENSG00000178187	Q8N9F8	reviewed
ENSG00000164104	P26583	reviewed
ENSG00000164104	D6R9A6	unreviewed
ENSG00000124232	Q9UBG7	reviewed
ENSG00000124232	A0A087X185	unreviewed
ENSG00000124232	Q5QPV1	unreviewed
ENSG00000115844	Q07687	reviewed
ENSG00000136770	Q96KC8	reviewed
ENSG00000136770	Q5T1X2	unreviewed
ENSG00000170374	Q8TDD2	reviewed
ENSG00000170374	F8VV67	unreviewed
ENSG00000197124	O95780	reviewed
ENSG00000197124	B9EG95	unreviewed
ENSG00000197124	M0QXB8	unreviewed
ENSG00000197124	M0QYJ5	unreviewed
ENSG00000197124	M0QZ56	unreviewed
ENSG00000197124	M0R067	unreviewed
ENSG00000197124	M0R1A6	unreviewed
ENSG00000197124	M0R2B6	unreviewed
ENSG00000138795	Q9UJU2	reviewed
ENSG00000138795	D6RAB1	unreviewed
ENSG00000138795	D6RID7	unreviewed
ENSG00000138795	D6RIV1	unreviewed
ENSG00000178573	O75444	reviewed
ENSG00000178573	H3BP11	unreviewed
ENSG00000025434	Q13133	reviewed
ENSG00000025434	B4DXU5	unreviewed
ENSG00000025434	B5MBY7	unreviewed
ENSG00000025434	C9J2C8	unreviewed
ENSG00000025434	C9J4R0	unreviewed
ENSG00000025434	C9JBS2	unreviewed
ENSG00000025434	C9JCS0	unreviewed
ENSG00000025434	C9JEC2	unreviewed
ENSG00000025434	C9JJ16	unreviewed
ENSG00000025434	C9JTS4	unreviewed
ENSG00000025434	E9PID2	unreviewed
ENSG00000025434	E9PLL4	unreviewed
ENSG00000025434	E9PPA1	unreviewed
ENSG00000025434	F8WC63	unreviewed
ENSG00000025434	F8WEY6	unreviewed
ENSG00000183647	Q6P9A1	reviewed
ENSG00000183647	M0R0Y5	unreviewed
ENSG00000183647	M0R1P0	unreviewed
ENSG00000093167	Q9Y608	reviewed
ENSG00000093167	C9J0U5	unreviewed
ENSG00000093167	C9J321	unreviewed
ENSG00000093167	C9JC17	unreviewed
ENSG00000093167	C9JJC9	unreviewed
ENSG00000093167	C9JSU1	unreviewed
ENSG00000093167	H7C3N9	unreviewed
ENSG00000213347	Q9BW11	reviewed
ENSG00000213347	D6RD21	unreviewed
ENSG00000213347	D6RED4	unreviewed
ENSG00000182318	P10073	reviewed
ENSG00000106571	P10071	reviewed
ENSG00000106571	A0A2R8Y6R3	unreviewed
ENSG00000106571	A0A2R8Y723	unreviewed
ENSG00000106571	A0A2R8YGX0	unreviewed
ENSG00000106571	A0A7I2V3B8	unreviewed
ENSG00000106571	A0A7I2V4V2	unreviewed
ENSG00000106571	A0A7I2V4X9	unreviewed
ENSG00000106571	F8WEV4	unreviewed
ENSG00000119614	P58304	reviewed
ENSG00000180257	Q0VGE8	reviewed
ENSG00000180257	F5GXJ3	unreviewed
ENSG00000180257	I3L0H5	unreviewed
ENSG00000180257	M0QY99	unreviewed
ENSG00000180257	M0QZX7	unreviewed
ENSG00000180257	M0R0G1	unreviewed
ENSG00000113916	P41182	reviewed
ENSG00000113916	A0A0C4DH53	unreviewed
ENSG00000113916	C9JCS5	unreviewed
ENSG00000113916	C9JL16	unreviewed
ENSG00000196453	Q9ULD5	reviewed
ENSG00000105732	Q6ZN55	reviewed
ENSG00000105732	A0A0C4DFM2	unreviewed
ENSG00000105732	M0R133	unreviewed
ENSG00000164011	Q5VV52	reviewed
ENSG00000164011	A0A0A0MRR1	unreviewed
ENSG00000164011	Q5VV50	unreviewed
ENSG00000164011	Q5VV51	unreviewed
ENSG00000185591	P08047	reviewed
ENSG00000185591	H3BUU5	unreviewed
ENSG00000185591	H3BVI2	unreviewed
ENSG00000126733	Q96NX9	reviewed
ENSG00000126733	D6REJ4	unreviewed
ENSG00000126733	D6RFG7	unreviewed
ENSG00000126733	H0Y912	unreviewed
ENSG00000159263	Q14190	reviewed
ENSG00000159263	H7BZX8	unreviewed
ENSG00000159263	V9GY04	unreviewed
ENSG00000134317	Q9NZI5	reviewed
ENSG00000134317	B7Z1S6	unreviewed
ENSG00000134317	C9JYY8	unreviewed
ENSG00000134317	F8WFB0	unreviewed
ENSG00000197044	Q8N8Z8	reviewed
ENSG00000197044	A0A0A0MSF7	unreviewed
ENSG00000197566	Q9P2J8	reviewed
ENSG00000197566	C9J5H1	unreviewed
ENSG00000197566	J3QKY7	unreviewed
ENSG00000123411	Q9H2S9	reviewed
ENSG00000123411	A0A0G2JL44	unreviewed
ENSG00000123411	F8VPL6	unreviewed
ENSG00000123411	F8VW19	unreviewed
ENSG00000136169	Q96T68	reviewed
ENSG00000136169	A0A087WYZ9	unreviewed
ENSG00000168779	O60902	reviewed
ENSG00000168779	A0A087WVB7	unreviewed
ENSG00000184058	O43435	reviewed
ENSG00000184058	A0A3B3IS18	unreviewed
ENSG00000184058	A0A7P0Z4A3	unreviewed
ENSG00000184058	A0A8V8TR38	unreviewed
ENSG00000176371	Q7Z7L9	reviewed
ENSG00000176371	A0A0C4DFQ3	unreviewed
ENSG00000176371	F5GY18	unreviewed
ENSG00000176371	F5GZ04	unreviewed
ENSG00000176371	F5H1K4	unreviewed
ENSG00000176371	F5H2D8	unreviewed
ENSG00000176371	F5H3F3	unreviewed
ENSG00000176371	F5H4P1	unreviewed
ENSG00000176371	F5H789	unreviewed
ENSG00000176371	F8W6Y9	unreviewed
ENSG00000146618	Q96RJ6	reviewed
ENSG00000147124	P51814	reviewed
ENSG00000147124	B1AQ29	unreviewed
ENSG00000123364	P31276	reviewed
ENSG00000112246	P81133	reviewed
ENSG00000173039	Q04206	reviewed
ENSG00000173039	A0A087X0W8	unreviewed
ENSG00000173039	E9PI38	unreviewed
ENSG00000173039	E9PJR1	unreviewed
ENSG00000173039	E9PJZ9	unreviewed
ENSG00000173039	E9PKH5	unreviewed
ENSG00000173039	E9PKV4	unreviewed
ENSG00000173039	E9PM47	unreviewed
ENSG00000173039	E9PMD5	unreviewed
ENSG00000173039	E9PNK5	unreviewed
ENSG00000173039	E9PNV4	unreviewed
ENSG00000173039	E9PQS6	unreviewed
ENSG00000173039	E9PRX2	unreviewed
ENSG00000173039	E9PSE4	unreviewed
ENSG00000173039	H0YCB4	unreviewed
ENSG00000173039	Q2TAM5	unreviewed
ENSG00000187772	Q6ZN17	reviewed
ENSG00000187772	A0A1B0GTK2	unreviewed
ENSG00000187772	A0A1B0GVD3	unreviewed
ENSG00000140836	Q15911	reviewed
ENSG00000171448	Q9HCK0	reviewed
ENSG00000196967	Q6P3V2	reviewed
ENSG00000196967	A0A0C4DFY4	unreviewed
ENSG00000196967	K7ELR3	unreviewed
ENSG00000196967	K7EN80	unreviewed
ENSG00000181444	Q7Z7K2	reviewed
ENSG00000181444	C9JAX3	unreviewed
ENSG00000176946	Q8WY91	reviewed
ENSG00000176946	B5MCC0	unreviewed
ENSG00000134107	O14503	reviewed
ENSG00000196724	Q8TF45	reviewed
ENSG00000196724	J3KQR4	unreviewed
ENSG00000196724	M0QX21	unreviewed
ENSG00000196724	M0QX82	unreviewed
ENSG00000196724	M0QXB3	unreviewed
ENSG00000196724	M0QYW9	unreviewed
ENSG00000196724	M0R1R2	unreviewed
ENSG00000079263	Q13342	reviewed
ENSG00000079263	U3KPV9	unreviewed
ENSG00000229544	Q9UD57	reviewed
ENSG00000136367	Q9C0A1	reviewed
ENSG00000136367	C9JSX6	unreviewed
ENSG00000136367	G3V3N5	unreviewed
ENSG00000001167	P23511	reviewed
ENSG00000111249	O14529	reviewed
ENSG00000111249	F5GWR6	unreviewed
ENSG00000167785	Q96NG5	reviewed
ENSG00000214022	Q9BWE0	reviewed
ENSG00000214022	C9J0L4	unreviewed
ENSG00000214022	C9J590	unreviewed
ENSG00000214022	C9J7D4	unreviewed
ENSG00000214022	C9J7L2	unreviewed
ENSG00000214022	C9JYJ8	unreviewed
ENSG00000214022	C9JZE3	unreviewed
ENSG00000214022	E5RK52	unreviewed
ENSG00000214022	E7EVL6	unreviewed
ENSG00000131931	Q9NVV9	reviewed
ENSG00000131931	E9PIS9	unreviewed
ENSG00000213999	Q02080	reviewed
ENSG00000213999	B3KQ23	unreviewed
ENSG00000213999	B8ZZJ5	unreviewed
ENSG00000213999	C9J4J4	unreviewed
ENSG00000101115	Q9UJQ4	reviewed
ENSG00000101115	Q6Y8G5	unreviewed
ENSG00000011590	Q9Y2Y4	reviewed
ENSG00000011590	A0A0C4DGF1	unreviewed
ENSG00000011590	K7EMJ1	unreviewed
ENSG00000083812	O75467	reviewed
ENSG00000083812	M0R1C8	unreviewed
ENSG00000102554	Q13887	reviewed
ENSG00000171056	Q9BT81	reviewed
ENSG00000108509	O94983	reviewed
ENSG00000108509	I3L146	unreviewed
ENSG00000108509	I3L2A1	unreviewed
ENSG00000108509	I3L3V0	unreviewed
ENSG00000108509	I3L3W6	unreviewed
ENSG00000060138	P16989	reviewed
ENSG00000060138	A0A0D9SEI8	unreviewed
ENSG00000106038	P49640	reviewed
ENSG00000106038	F8W9J5	unreviewed
ENSG00000106038	J3QQJ1	unreviewed
ENSG00000120094	P14653	reviewed
ENSG00000105750	Q03923	reviewed
ENSG00000105750	M0QXL2	unreviewed
ENSG00000105750	M0QZ75	unreviewed
ENSG00000105750	M0QZN6	unreviewed
ENSG00000105750	M0R0J7	unreviewed
ENSG00000105750	M0R0V3	unreviewed
ENSG00000105750	Q96HE0	unreviewed
ENSG00000008083	Q92833	reviewed
ENSG00000167034	Q99801	reviewed
ENSG00000102908	O94916	reviewed
ENSG00000102908	A0A494C020	unreviewed
ENSG00000102908	A0A499FIS8	unreviewed
ENSG00000102908	A0A499FJX5	unreviewed
ENSG00000102908	H3BP21	unreviewed
ENSG00000102908	J3KRL6	unreviewed
ENSG00000102908	J3QKS5	unreviewed
ENSG00000187801	Q9UJL9	reviewed
ENSG00000187801	E9PS66	unreviewed
ENSG00000167840	Q9UNY5	reviewed
ENSG00000167840	A0A669KB47	unreviewed
ENSG00000167840	A0A8Q3SIR0	unreviewed
ENSG00000167840	A0A8Q3SIT7	unreviewed
ENSG00000167840	I3L4H6	unreviewed
ENSG00000068323	P19532	reviewed
ENSG00000074047	P10070	reviewed
ENSG00000074047	A0A6Q8PH00	unreviewed
ENSG00000074047	A0A7I2PJA1	unreviewed
ENSG00000074047	F2Z2B4	unreviewed
ENSG00000074047	H7C1U2	unreviewed
ENSG00000074047	Q1PSW9	unreviewed
ENSG00000116035	Q9UIW0	reviewed
ENSG00000116035	A0A2R8Y6H5	unreviewed
ENSG00000116035	C9J5E3	unreviewed
ENSG00000183850	Q6ZMV8	reviewed
ENSG00000183850	M0QYG2	unreviewed
ENSG00000183850	M0QYI4	unreviewed
ENSG00000120693	O15198	reviewed
ENSG00000120693	A0A7I2R5A4	unreviewed
ENSG00000204304	P40425	reviewed
ENSG00000169136	Q9Y2D1	reviewed
ENSG00000169136	M0QZD2	unreviewed
ENSG00000169136	M0R040	unreviewed
ENSG00000169136	M0R0D5	unreviewed
ENSG00000064218	Q9NQL9	reviewed
ENSG00000064218	Q5W0Z5	unreviewed
ENSG00000213967	A6NNF4	reviewed
ENSG00000213967	A0A8I5GK09	unreviewed
ENSG00000213967	E9PLI7	unreviewed
ENSG00000213967	F1T0F3	unreviewed
ENSG00000213967	J3KNQ9	unreviewed
ENSG00000167377	P17027	reviewed
ENSG00000167377	A0A3B3ITE4	unreviewed
ENSG00000167377	H0Y310	unreviewed
ENSG00000167377	H3BMC6	unreviewed
ENSG00000167377	H3BPE6	unreviewed
ENSG00000167377	H3BSF8	unreviewed
ENSG00000168795	O15062	reviewed
ENSG00000277462	Q9BS34	reviewed
ENSG00000134532	P35711	reviewed
ENSG00000134532	A0A2R8Y5Q1	unreviewed
ENSG00000134532	A0A2R8Y7P3	unreviewed
ENSG00000134532	A0A994J4A9	unreviewed
ENSG00000134532	A0A994J4I4	unreviewed
ENSG00000134532	A0A994J6X9	unreviewed
ENSG00000134532	A0A994J7C0	unreviewed
ENSG00000134532	F5GWL1	unreviewed
ENSG00000134532	F5H0I3	unreviewed
ENSG00000134532	G3V0H1	unreviewed
ENSG00000134532	I3L0A5	unreviewed
ENSG00000134532	T2CZM2	unreviewed
ENSG00000245680	Q52M93	reviewed
ENSG00000245680	E9PNT4	unreviewed
ENSG00000245680	E9PQ00	unreviewed
ENSG00000245680	F2Z3L4	unreviewed
ENSG00000245680	K7EL12	unreviewed
ENSG00000245680	K7EP93	unreviewed
ENSG00000245680	K7EPG8	unreviewed
ENSG00000170370	Q04743	reviewed
ENSG00000170370	A0A087WWJ6	unreviewed
ENSG00000107249	Q8NEA6	reviewed
ENSG00000107249	A0A2R8YEK9	unreviewed
ENSG00000107249	A0A804HJJ4	unreviewed
ENSG00000107249	F8WEV9	unreviewed
ENSG00000107249	Q1PHJ2	unreviewed
ENSG00000107249	Q1PHJ8	unreviewed
ENSG00000165606	A6NNA5	reviewed
ENSG00000135547	Q9UBP5	reviewed
ENSG00000135547	Q5TF93	unreviewed
ENSG00000156853	Q96CS4	reviewed
ENSG00000012504	Q96RI1	reviewed
ENSG00000012504	F8W1M1	unreviewed
ENSG00000012504	F8W656	unreviewed
ENSG00000012504	G8JLB0	unreviewed
ENSG00000012504	H0YHD5	unreviewed
ENSG00000113387	P53999	reviewed
ENSG00000113387	D6R970	unreviewed
ENSG00000113387	D6RC37	unreviewed
ENSG00000268041	A0A1W2PQ73	reviewed
ENSG00000141040	Q9HBT7	reviewed
ENSG00000141040	C9JAV4	unreviewed
ENSG00000143190	P14859	reviewed
ENSG00000143190	A0A0A0MSV5	unreviewed
ENSG00000143190	A0A0A0MT46	unreviewed
ENSG00000143190	A0A0C4DG88	unreviewed
ENSG00000143190	Q16075	unreviewed
ENSG00000242852	Q8N972	reviewed
ENSG00000242852	H7C129	unreviewed
ENSG00000167771	Q8IZ40	reviewed
ENSG00000142599	Q9P2R6	reviewed
ENSG00000142599	A0A075B770	unreviewed
ENSG00000142599	A0A590UJ84	unreviewed
ENSG00000142599	A0A590UK57	unreviewed
ENSG00000142599	A0A994J475	unreviewed
ENSG00000142599	A0A994J792	unreviewed
ENSG00000142599	B1AKN3	unreviewed
ENSG00000142599	D6RA28	unreviewed
ENSG00000142599	H0Y975	unreviewed
ENSG00000142599	H7BYW9	unreviewed
ENSG00000142599	K7EIE3	unreviewed
ENSG00000142599	K7EIQ4	unreviewed
ENSG00000142599	K7EJQ1	unreviewed
ENSG00000111046	P23409	reviewed
ENSG00000064489	H3BNR1	unreviewed
ENSG00000115112	Q9NZI6	reviewed
ENSG00000198160	Q8N108	reviewed
ENSG00000187079	P28347	reviewed
ENSG00000187079	E9PKB7	unreviewed
ENSG00000187079	H0YCZ6	unreviewed
ENSG00000187079	H0YE88	unreviewed
ENSG00000187079	H0YEJ9	unreviewed
ENSG00000171970	Q68EA5	reviewed
ENSG00000171970	E5RHE3	unreviewed
ENSG00000171970	G3V131	unreviewed
ENSG00000171970	K7ERB8	unreviewed
ENSG00000114853	Q9UFB7	reviewed
ENSG00000114853	A0A7P0T820	unreviewed
ENSG00000114853	D6RDG5	unreviewed
ENSG00000130544	Q8N988	reviewed
ENSG00000196757	Q9H0M5	reviewed
ENSG00000196757	A0A087WVH9	unreviewed
ENSG00000196757	K7EQV7	unreviewed
ENSG00000131759	P10276	reviewed
ENSG00000131759	A8MUP8	unreviewed
ENSG00000131759	J3KSJ4	unreviewed
ENSG00000131759	J3QRM2	unreviewed
ENSG00000135373	Q9NZC4	reviewed
ENSG00000135373	E9PN75	unreviewed
ENSG00000135373	E9PPS9	unreviewed
ENSG00000135373	E9PQR6	unreviewed
ENSG00000135373	E9PQX0	unreviewed
ENSG00000121413	Q8TBC5	reviewed
ENSG00000121413	A0A0C4DG78	unreviewed
ENSG00000121413	M0QXJ0	unreviewed
ENSG00000121413	M0QZ65	unreviewed
ENSG00000121413	M0R111	unreviewed
ENSG00000121413	M0R1U9	unreviewed
ENSG00000121413	M0R364	unreviewed
ENSG00000121413	M0R3C6	unreviewed
ENSG00000185252	Q16587	reviewed
